"MonthYear","EventRootCode","QuadClass","CountEventNegativeTone","CountEventPositiveTone","SumNumNegativeArticle","SumNumPositiveArticle"
"199910","19","4","0","800","0","4833"
"199911","19","4","0","564","0","3774"
"199912","19","4","0","922","0","6371"
"200001","19","4","0","1311","0","7443"
"200002","19","4","0","620","0","3354"
"200003","19","4","0","422","0","2327"
"200004","19","4","0","391","0","2489"
"200005","19","4","0","616","0","4082"
"200006","19","4","0","943","0","6442"
"200007","19","4","0","687","0","3872"
"200008","19","4","0","590","0","3234"
"200009","19","4","0","920","0","4724"
"200010","19","4","0","734","0","3687"
"200011","19","4","0","489","0","2440"
"200012","19","4","0","889","0","4315"
"200101","19","4","0","621","0","2984"
"200102","19","4","0","781","0","4775"
"200103","19","4","0","814","0","5102"
"200104","19","4","0","494","0","2589"
"200105","19","4","0","520","0","2904"
"200106","19","4","0","576","0","3055"
"200107","19","4","0","513","0","2521"
"200108","19","4","0","535","0","2983"
"200109","19","4","0","476","0","2295"
"200110","19","4","0","420","0","2084"
"200111","19","4","0","394","0","2028"
"200112","19","4","0","509","0","2588"
"200201","19","4","0","533","0","2312"
"200202","19","4","0","335","0","1436"
"200203","19","4","0","296","0","1345"
"200204","19","4","0","288","0","1449"
"200205","19","4","0","335","0","1606"
"200206","19","4","0","450","0","2226"
"200207","19","4","0","516","0","2651"
"200208","19","4","0","523","0","2514"
"200209","19","4","0","447","0","2203"
"200210","19","4","0","725","0","3421"
"200211","19","4","0","583","0","2957"
"200212","19","4","0","474","0","2531"
"200301","19","4","0","458","0","2179"
"200302","19","4","0","292","0","1472"
"200303","19","4","0","315","0","2070"
"200304","19","4","0","411","0","2931"
"200305","19","4","0","879","0","5341"
"200306","19","4","0","617","0","3329"
"200307","19","4","0","641","0","3650"
"200308","19","4","0","956","0","5367"
"200309","19","4","0","816","0","4093"
"200310","19","4","0","953","0","5060"
"200311","19","4","0","591","0","3008"
"200312","19","4","0","608","0","3374"
"200401","19","4","0","553","0","3806"
"200402","19","4","0","272","0","1826"
"200403","19","4","0","386","0","2358"
"200404","19","4","0","599","0","3578"
"200405","19","4","0","568","0","3263"
"200406","19","4","0","346","0","1914"
"200407","19","4","0","321","0","1786"
"200408","19","4","0","381","0","2096"
"200409","19","4","0","342","0","1949"
"200410","19","4","0","252","0","1287"
"200411","19","4","0","293","0","1443"
"200412","19","4","0","345","0","1910"
"200501","19","4","0","499","0","2809"
"200502","19","4","4","194","32","975"
"200503","19","4","0","186","0","1004"
"200504","19","4","0","195","0","923"
"200505","19","4","16","230","720","1321"
"200506","19","4","0","238","0","1149"
"200507","19","4","10","174","79","990"
"200508","19","4","0","260","0","1181"
"200509","19","4","0","159","0","1137"
"200510","19","4","0","379","0","1918"
"200511","19","4","0","368","0","1830"
"200512","19","4","0","217","0","1162"
"200601","19","4","1","235","1","269"
"200602","19","4","1","153","1","241"
"200603","19","4","2","304","5","1460"
"200604","19","4","0","195","0","339"
"200605","19","4","0","328","0","836"
"200606","19","4","0","246","0","752"
"200607","19","4","0","291","0","942"
"200608","19","4","0","307","0","1228"
"200609","19","4","0","402","0","1261"
"200610","19","4","0","268","0","609"
"200611","19","4","0","308","0","1214"
"200612","19","4","0","287","0","1110"
"200701","19","4","0","540","0","1869"
"200702","19","4","0","461","0","1451"
"200703","19","4","2","426","8","1592"
"200704","19","4","0","548","0","2012"
"200705","19","4","0","468","0","1912"
"200706","19","4","0","656","0","2772"
"200707","19","4","0","346","0","1562"
"200708","19","4","0","270","0","961"
"200709","19","4","3","285","10","1437"
"200710","19","4","0","335","0","1929"
"200711","19","4","0","345","0","1652"
"200712","19","4","0","426","0","2604"
"200801","19","4","0","401","0","2290"
"200802","19","4","0","666","0","3353"
"200803","19","4","0","207","0","895"
"200804","19","4","0","311","0","1403"
"200805","19","4","0","224","0","921"
"200806","19","4","0","388","0","1819"
"200807","19","4","0","483","0","2287"
"200808","19","4","1","278","10","1174"
"200809","19","4","0","221","0","1031"
"200810","19","4","0","399","0","1932"
"200811","19","4","0","713","0","4288"
"200812","19","4","0","402","0","2246"
"200901","19","4","0","687","0","4731"
"200902","19","4","0","448","0","2308"
"200903","19","4","0","495","0","3603"
"200904","19","4","0","703","0","3903"
"200905","19","4","0","609","0","4248"
"200906","19","4","0","457","0","2715"
"200907","19","4","0","1550","0","12024"
"200908","19","4","0","2204","0","22311"
"200909","19","4","0","2093","0","22913"
"200910","19","4","0","876","0","7473"
"200911","19","4","0","525","0","4939"
"200912","19","4","0","1059","0","8226"
"201001","19","4","0","635","0","3747"
"201002","19","4","0","743","0","4845"
"201003","19","4","0","670","0","4504"
"201004","19","4","0","367","0","2765"
"201005","19","4","0","454","0","2259"
"201006","19","4","0","408","0","2470"
"201007","19","4","0","437","0","3647"
"201008","19","4","0","1215","0","10295"
"201009","19","4","0","1273","0","14521"
"201010","19","4","0","1184","0","9667"
"201011","19","4","0","907","0","10803"
"201012","19","4","0","663","0","5162"
"201101","19","4","0","569","0","5014"
"201102","19","4","0","904","0","11517"
"201103","19","4","0","820","0","7990"
"201104","19","4","0","1054","0","13537"
"201105","19","4","0","965","0","7241"
"201106","19","4","0","1057","0","11919"
"201107","19","4","0","1055","0","21001"
"201108","19","4","0","1192","0","10699"
"201109","19","4","0","927","0","10853"
"201110","19","4","0","1125","0","8169"
"201111","19","4","0","762","0","5978"
"201112","19","4","0","858","0","8405"
"201201","19","4","0","786","0","7441"
"201202","19","4","0","1075","0","11998"
"201203","19","4","0","1125","0","15195"
"201204","19","4","0","815","0","6548"
"201205","19","4","0","913","0","8183"
"201206","19","4","0","1115","0","10921"
"201207","19","4","0","717","0","5043"
"201208","19","4","0","817","0","7713"
"201209","19","4","0","1208","0","20716"
"201210","19","4","0","1182","0","16381"
"201211","19","4","0","984","0","9122"
"201212","19","4","0","621","0","7076"
"201301","19","4","0","751","0","9377"
"201302","19","4","0","660","0","11887"
"201303","19","4","0","816","0","6810"
"201304","19","4","0","321","0","2540"
"201305","19","4","0","459","0","3923"
"201306","19","4","0","608","0","5133"
"201307","19","4","0","1162","0","12939"
"201308","19","4","0","1156","0","11689"
"201309","19","4","0","845","0","8841"
"201310","19","4","0","899","0","7578"
"201311","19","4","0","719","0","5887"
"201312","19","4","0","538","0","5096"
"201401","19","4","0","672","0","6143"
"201402","19","4","16","1006","101","11379"
"201403","19","4","33","668","421","7531"
"201404","19","4","43","570","1414","3947"
"201405","19","4","11","488","66","2967"
"201406","19","4","16","406","90","3428"
"201407","19","4","6","672","11","5857"
"201408","19","4","9","1042","82","9187"
"201409","19","4","20","725","151","4802"
"201410","19","4","31","957","1088","7818"
"201411","19","4","5","877","72","7261"
"201412","19","4","24","1217","685","11917"
"201501","19","4","49","1840","760","21030"
"201502","19","4","523","663","8099","4603"
"201503","19","4","1293","83","25643","593"
"201504","19","4","1863","96","36694","570"
"201505","19","4","1226","57","16771","454"
"201506","19","4","899","105","29550","613"
"201507","19","4","1071","76","17946","418"
"201508","19","4","934","73","13064","1945"
"201509","19","4","1390","144","23620","816"
"201510","19","4","1639","126","22319","4962"
"201511","19","4","1405","81","14525","898"
"201512","19","4","1224","104","33926","662"
"201601","19","4","3435","92","119470","442"
"201602","19","4","1072","108","20010","690"
"201603","19","4","1129","111","16873","934"
"201604","19","4","976","134","15098","973"
"201605","19","4","1023","109","16007","914"
"201606","19","4","1421","96","16528","532"
"201607","19","4","1466","91","24674","612"
"201608","19","4","1870","91","27095","588"
"201609","19","4","1339","140","17414","1455"
"201610","19","4","1207","109","22416","544"
"201611","19","4","1525","101","21354","3873"
"201612","19","4","1778","106","34404","736"
"201701","19","4","1161","101","15785","604"
"201702","19","4","1280","92","22415","670"
"201703","19","4","1480","123","21416","1466"
"201704","19","4","1146","113","14270","736"
"201705","19","4","1772","91","27656","2543"
"201706","19","4","1510","90","33291","404"
"201707","19","4","994","86","10684","1073"
"201708","19","4","794","84","11511","496"
"201709","19","4","867","95","13689","678"
"201710","19","4","1077","87","16923","551"
"201711","19","4","1113","71","19099","380"
"201712","19","4","673","73","9985","613"
"201801","19","4","578","80","6387","895"
"201802","19","4","893","58","23334","529"
"201803","19","4","690","54","9592","290"
"201804","19","4","692","70","10457","386"
"201805","19","4","2569","96","104825","943"
"201806","19","4","798","82","18829","555"
"201807","19","4","1045","70","15041","411"
"201808","19","4","693","103","9194","1169"
"201809","19","4","481","73","14232","500"
"201810","19","4","865","90","17955","585"
"201811","19","4","225","14","2473","93"
"199901","20","4","0","7","0","22"
"199903","20","4","0","3","0","43"
"199904","20","4","0","34","0","148"
"199905","20","4","0","11","0","46"
"199906","20","4","0","1","0","2"
"199907","20","4","0","11","0","78"
"199908","20","4","0","10","0","29"
"199909","20","4","0","51","0","223"
"199910","20","4","0","6","0","25"
"199911","20","4","0","5","0","40"
"199912","20","4","0","3","0","30"
"200001","20","4","0","7","0","29"
"200002","20","4","0","2","0","16"
"200003","20","4","0","1","0","4"
"200005","20","4","0","1","0","15"
"200007","20","4","0","2","0","11"
"200008","20","4","0","3","0","7"
"200009","20","4","0","8","0","32"
"200010","20","4","0","8","0","27"
"200011","20","4","0","6","0","25"
"200012","20","4","0","2","0","16"
"200101","20","4","0","2","0","4"
"200102","20","4","0","23","0","141"
"200103","20","4","0","7","0","30"
"200104","20","4","0","2","0","2"
"200106","20","4","0","6","0","35"
"200108","20","4","0","2","0","9"
"200109","20","4","0","2","0","17"
"200111","20","4","0","3","0","11"
"200202","20","4","0","1","0","6"
"200203","20","4","0","3","0","14"
"200204","20","4","0","1","0","9"
"200206","20","4","0","1","0","5"
"200207","20","4","0","1","0","6"
"200208","20","4","0","7","0","24"
"200210","20","4","0","1","0","9"
"200212","20","4","0","1","0","27"
"200304","20","4","0","7","0","22"
"200305","20","4","0","6","0","18"
"200306","20","4","0","1","0","18"
"200308","20","4","0","3","0","11"
"200408","20","4","0","3","0","35"
"200503","20","4","0","3","0","13"
"200504","20","4","0","4","0","22"
"200505","20","4","0","7","0","50"
"200509","20","4","0","1","0","9"
"200510","20","4","0","1","0","5"
"200605","20","4","0","1","0","1"
"200606","20","4","0","1","0","4"
"200608","20","4","0","1","0","4"
"200609","20","4","0","2","0","11"
"200611","20","4","0","2","0","2"
"200612","20","4","0","1","0","1"
"200702","20","4","0","1","0","9"
"200704","20","4","0","6","0","18"
"200708","20","4","0","4","0","12"
"200801","20","4","0","11","0","49"
"200802","20","4","0","1","0","8"
"200805","20","4","0","2","0","18"
"200811","20","4","0","2","0","5"
"200901","20","4","0","6","0","33"
"200903","20","4","0","2","0","5"
"200904","20","4","0","4","0","22"
"200905","20","4","0","2","0","7"
"200906","20","4","0","1","0","1"
"200908","20","4","0","3","0","14"
"200909","20","4","0","2","0","3"
"200910","20","4","0","3","0","16"
"200911","20","4","0","2","0","16"
"200912","20","4","0","3","0","27"
"201001","20","4","0","2","0","2"
"201002","20","4","0","1","0","2"
"201006","20","4","0","2","0","4"
"201007","20","4","0","1","0","2"
"201008","20","4","0","1","0","1"
"201010","20","4","0","3","0","14"
"201011","20","4","0","1","0","4"
"201103","20","4","0","3","0","7"
"201104","20","4","0","1","0","4"
"201105","20","4","0","1","0","2"
"201106","20","4","0","5","0","16"
"201108","20","4","0","4","0","8"
"201109","20","4","0","9","0","50"
"201111","20","4","0","2","0","9"
"201112","20","4","0","17","0","62"
"201201","20","4","0","6","0","53"
"201202","20","4","0","2","0","9"
"201203","20","4","0","3","0","3"
"201204","20","4","0","4","0","23"
"201205","20","4","0","5","0","14"
"201206","20","4","0","2","0","7"
"201207","20","4","0","6","0","17"
"201208","20","4","0","2","0","11"
"201210","20","4","0","3","0","15"
"201211","20","4","0","1","0","2"
"201212","20","4","0","1","0","5"
"201302","20","4","0","1","0","1"
"201304","20","4","0","2","0","20"
"201305","20","4","0","3","0","16"
"201306","20","4","0","3","0","4"
"201307","20","4","0","16","0","159"
"201308","20","4","0","6","0","24"
"201309","20","4","0","9","0","34"
"201310","20","4","0","2","0","12"
"201402","20","4","0","7","0","23"
"201404","20","4","0","3","0","5"
"201405","20","4","0","1","0","20"
"201407","20","4","0","2","0","13"
"201408","20","4","0","2","0","5"
"201409","20","4","0","10","0","171"
"201410","20","4","0","10","0","115"
"201411","20","4","0","2","0","19"
"201412","20","4","0","2","0","2"
"201501","20","4","0","4","0","12"
"201502","20","4","0","5","0","13"
"201503","20","4","1","1","10","10"
"201504","20","4","5","0","32","0"
"201505","20","4","21","1","140","16"
"201506","20","4","5","0","26","0"
"201507","20","4","6","0","76","0"
"201508","20","4","1","0","10","0"
"201509","20","4","2","5","14","14"
"201510","20","4","11","0","43","0"
"201511","20","4","3","0","26","0"
"201512","20","4","11","0","43","0"
"201601","20","4","1","0","6","0"
"201602","20","4","5","2","12","8"
"201604","20","4","10","0","47","0"
"201605","20","4","15","2","77","5"
"201606","20","4","4","0","8","0"
"201607","20","4","5","0","35","0"
"201608","20","4","6","2","46","10"
"201609","20","4","4","0","13","0"
"201610","20","4","5","0","83","0"
"201611","20","4","28","0","164","0"
"201612","20","4","11","1","56","5"
"201701","20","4","11","0","44","0"
"201702","20","4","2","0","119","0"
"201703","20","4","4","0","11","0"
"201704","20","4","3","0","12","0"
"201705","20","4","2","0","2","0"
